1168	337
1167	338
1166	338
1165	338
1164	338
1163	339
1162	339
1161	339
1160	339
1159	340
1158	340
1157	341
1156	341
1155	341
1154	342
1153	343
1152	343
1151	344
1150	344
1149	345
1148	346
1147	346
1146	347
1145	347
1144	348
1143	349
1142	349
1141	349
1140	349
1139	350
1138	350
1137	351
1136	351
1135	352
1134	352
1133	353
1132	353
1131	353
1130	353
1129	354
1128	354
1127	354
1126	354
1125	354
1124	354
1123	355
1122	355
1121	355
1120	355
1119	356
1118	356
1117	356
1116	356
1115	357
1114	357
1113	357
1112	357
1111	358
1110	358
1109	358
1108	358
1107	359
1106	359
1105	359
1104	360
1103	361
1102	361
1101	362
1100	362
1099	362
1098	363
1097	363
1096	363
1095	363
1095	364
1094	365
1093	365
1092	365
1091	365
1090	365
1089	365
1088	365
1087	366
1086	366
1085	367
1084	367
1083	367
1082	367
1081	367
1080	368
1079	368
1078	368
1078	369
1077	370
1076	370
1075	370
1074	370
1073	370
1073	371
1072	372
1071	372
1070	372
1069	372
1068	373
1067	373
1066	374
1065	374
1064	374
1063	375
1062	375
1062	376
1061	377
1060	377
1059	377
1058	377
1057	377
1056	376
1056	375
1055	375
1054	374
1054	373
1054	372
1053	371
1052	370
1052	369
1052	368
1052	367
1052	366
1052	365
1052	364
1052	363
1052	362
1052	361
1053	360
1054	359
1054	358
1054	357
1054	356
1054	355
1055	354
1055	353
1055	352
1054	352
1053	351
1053	350
1053	349
1052	348
1051	347
1050	347
1049	348
1048	348
1047	349
1047	350
1046	351
1045	351
1044	352
1043	352
1043	353
1042	354
1041	355
1041	356
1040	357
1039	358
1038	358
1038	359
1038	360
1038	361
1037	362
1036	362
1035	362
1034	362
1033	362
1032	362
1031	362
1030	363
1029	364
1028	364
1027	364
1026	364
1025	365
1024	365
1023	365
1022	365
1021	366
1020	366
1019	366
1018	366
1017	367
1016	367
1015	367
1014	367
1013	367
1012	367
1011	367
1010	367
1009	367
1008	368
1007	369
1006	369
1005	370
1004	370
1003	370
1002	370
1001	370
1000	370
999	370
998	370
997	371
996	371
995	371
994	371
993	372
992	372
991	372
990	372
989	373
988	373
987	373
986	374
985	374
984	374
983	375
982	375
981	375
980	375
979	376
978	376
977	376
977	377
977	378
976	379
975	379
974	379
973	379
972	379
971	380
970	380
969	380
968	381
967	381
966	382
965	382
964	383
963	383
962	383
961	384
960	384
959	384
958	385
957	385
956	386
956	387
955	388
954	388
953	388
952	388
951	388
950	389
949	390
948	390
947	391
946	391
945	391
944	392
943	392
942	392
941	391
941	390
940	390
939	389
939	388
939	387
939	386
938	386
937	385
936	384
936	383
936	382
936	381
936	380
936	379
936	378
937	377
937	376
936	375
936	374
936	373
936	372
936	371
936	370
935	369
934	369
933	368
932	368
931	368
930	368
929	368
928	369
927	369
927	370
926	371
925	371
924	371
923	372
922	372
921	373
920	373
919	374
918	375
917	376
916	376
915	377
914	377
913	378
912	379
911	380
910	381
909	381
908	381
907	382
906	382
905	383
904	383
903	384
902	384
901	385
900	385
899	386
898	386
897	387
896	388
895	388
894	389
893	389
892	389
891	390
890	390
889	391
888	391
887	392
886	392
885	393
884	393
883	394
882	395
881	395
881	396
880	397
879	397
879	398
878	399
877	399
876	399
875	399
874	400
873	401
872	401
871	402
870	402
869	403
868	404
867	404
866	405
865	405
864	406
863	406
862	407
861	407
860	408
859	408
858	409
857	409
856	409
855	409
854	410
853	410
852	410
851	411
850	411
849	412
848	412
847	413
846	413
845	413
844	413
843	414
842	414
841	414
840	414
839	415
838	415
837	415
836	415
835	416
834	416
833	416
832	416
832	417
831	418
830	418
829	418
828	418
827	418
826	418
825	419
824	419
823	420
822	421
821	421
821	422
820	423
819	423
818	423
817	424
816	424
815	424
814	423
814	422
814	421
814	420
813	419
813	418
813	417
813	416
813	415
813	414
813	413
812	413
811	413
810	413
809	413
808	413
807	412
806	412
805	413
804	414
804	415
804	416
803	417
803	418
803	419
803	420
802	421
801	421
801	422
801	423
800	424
799	424
798	424
797	425
797	426
796	427
795	427
794	427
794	428
793	429
792	429
791	429
790	429
789	430
788	430
787	431
786	432
785	433
784	434
783	434
782	435
781	435
781	436
780	437
779	437
778	437
778	438
777	439
776	439
775	439
774	440
773	441
772	441
771	442
770	442
769	443
768	444
767	444
766	445
765	446
765	447
764	448
763	448
762	449
761	449
760	449
759	450
758	451
757	451
756	452
755	452
755	453
755	454
754	455
753	455
752	456
751	457
750	458
749	458
749	459
748	460
747	460
746	461
745	462
744	462
744	463
743	464
742	465
741	466
740	466
740	467
739	468
738	468
737	469
736	470
736	471
735	472
734	472
733	472
733	473
732	474
731	474
730	475
729	476
728	477
727	477
726	478
726	479
725	480
724	480
724	481
723	482
722	483
722	484
721	485
720	486
719	487
718	488
717	489
717	490
716	491
715	491
714	492
713	493
712	494
711	494
711	495
710	496
709	497
708	497
708	498
707	499
706	499
705	500
704	501
704	502
704	503
703	504
702	504
701	504
700	504
699	505
698	505
697	506
696	507
695	507
694	507
693	508
692	508
692	509
691	510
690	510
690	511
689	512
688	512
687	512
686	513
685	513
684	514
683	514
683	515
682	516
681	516
680	516
679	517
678	518
677	519
676	519
675	520
674	521
673	522
672	523
672	524
671	525
670	525
670	526
669	527
668	528
668	529
667	530
666	531
666	532
666	533
665	534
664	535
664	536
664	537
663	538
663	539
663	540
663	541
663	542
662	543
661	544
660	545
660	546
660	547
660	548
660	549
660	550
659	551
659	552
659	553
659	554
658	555
658	556
657	557
657	558
657	559
656	560
655	560
655	561
655	562
654	563
653	563
653	564
653	565
653	566
652	567
651	567
650	567
649	567
648	568
647	569
647	570
646	571
645	571
645	572
644	573
643	573
642	574
641	575
641	576
640	577
640	578
639	579
638	579
637	580
637	581
636	582
635	583
634	584
633	585
632	586
632	587
631	588
630	588
629	589
629	590
629	591
628	592
627	592
626	592
626	593
625	594
624	594
623	595
622	595
622	596
621	597
620	597
619	598
619	599
618	600
617	600
616	600
615	601
614	602
613	602
612	602
612	603
611	604
610	604
609	604
608	605
607	606
606	606
605	607
604	608
603	608
602	609
601	609
600	610
599	610
599	611
598	612
597	612
596	613
595	613
594	614
593	614
592	614
591	615
590	615
589	616
588	616
587	616
586	616
585	617
584	617
583	617
582	617
581	617
580	618
579	618
578	618
577	618
576	618
575	618
574	618
573	618
572	618
571	618
570	618
569	618
568	618
567	618
566	618
565	619
564	619
563	619
562	620
561	620
560	620
559	620
558	620
557	620
556	620
555	620
554	620
553	620
552	620
551	620
550	620
549	620
548	620
547	620
546	621
545	621
544	621
543	621
542	621
541	621
540	622
539	622
538	623
537	623
536	623
535	624
534	624
534	625
533	626
532	626
531	626
530	627
529	628
528	628
527	629
526	629
525	630
524	631
523	631
522	631
522	632
521	633
520	633
519	634
518	635
517	635
516	635
515	636
514	637
513	637
512	638
511	638
510	639
509	639
508	639
507	640
506	640
505	641
504	641
503	641
502	641
501	642
500	642
499	642
498	642
497	643
496	643
495	643
494	643
493	643
492	643
491	643
490	644
489	644
488	644
487	644
486	644
485	644
484	644
483	643
482	643
481	643
480	643
479	643
478	643
477	643
476	643
475	642
474	642
473	642
472	642
471	642
470	641
470	640
469	640
468	640
467	639
466	638
465	638
464	637
464	636
463	636
462	635
462	634
461	634
460	634
459	633
459	632
458	631
458	630
458	629
457	629
456	628
456	627
455	626
454	625
453	624
452	624
451	624
450	624
449	624
448	624
447	623
447	622
446	623
446	624
445	625
445	626
444	627
443	628
443	629
443	630
443	631
443	632
443	633
443	634
443	635
443	636
443	637
443	638
443	639
443	640
443	641
443	642
444	643
444	644
444	645
445	646
445	647
445	648
446	649
446	650
446	651
446	652
446	653
447	654
447	655
447	656
447	657
447	658
446	659
446	660
447	661
447	662
448	663
448	664
448	665
449	666
450	667
450	668
450	669
450	670
450	671
450	672
451	673
451	674
451	675
452	676
452	677
452	678
452	679
452	680
453	681
453	682
453	683
454	684
454	685
454	686
454	687
454	688
454	689
454	690
455	691
455	692
455	693
455	694
455	695
455	696
455	697
455	698
455	699
455	700
456	701
456	702
457	703
457	704
458	705
459	706
459	707
460	707
461	708
462	708
463	709
463	710
464	711
465	711
466	712
467	713
468	714
469	715
470	715
471	714
472	715
473	715
474	716
475	716
476	716
477	717
478	717
479	717
480	718
481	718
482	718
483	719
484	719
485	719
486	720
487	720
488	720
489	721
490	722
491	722
492	723
493	723
494	723
495	724
495	725
496	725
497	725
498	726
498	727
499	727
500	728
501	728
502	728
503	728
504	729
505	729
506	729
507	729
508	730
509	730
510	731
511	731
512	732
513	732
514	732
515	733
516	734
517	734
518	735
519	735
520	736
521	737
522	738
523	738
524	738
525	739
525	740
526	741
527	742
528	742
529	743
530	743
531	744
532	745
533	746
534	747
535	747
536	747
537	747
538	748
539	749
540	749
541	749
542	749
543	749
544	750
545	750
546	751
546	752
546	753
547	753
548	754
549	754
550	755
551	755
552	755
553	755
554	756
555	757
556	757
557	757
558	757
559	757
560	758
561	758
562	758
563	758
564	758
565	758
566	758
567	759
568	758
569	757
570	757
571	757
572	757
573	757
574	757
575	757
576	757
577	758
577	759
578	759
579	759
580	759
581	759
582	759
583	760
584	760
585	760
586	760
587	760
588	760
589	760
590	759
591	759
592	759
593	759
594	759
595	760
595	761
596	761
597	761
598	761
599	761
600	760
601	761
602	761
603	761
604	761
605	761
606	761
607	761
608	762
609	762
610	762
611	762
612	763
613	763
614	763
615	763
616	763
617	764
617	765
618	765
619	766
620	766
621	766
622	767
622	768
623	768
624	769
625	769
626	770
626	771
627	771
628	771
629	771
630	772
631	772
632	771
633	771
634	772
635	772
636	772
637	772
638	772
639	773
640	773
641	773
642	773
643	773
644	773
645	774
646	774
647	774
648	774
649	775
650	775
651	775
652	776
653	776
654	777
655	778
655	779
655	780
655	781
656	781
657	781
658	782
658	783
658	784
659	785
660	786
661	786
662	787
663	788
664	789
665	789
666	789
667	790
667	791
668	792
668	793
669	793
670	794
671	795
672	796
673	797
674	797
675	798
676	799
677	799
678	800
679	801
680	801
681	801
682	802
682	803
683	804
684	804
685	805
686	805
687	806
688	807
689	807
690	808
690	809
691	809
692	810
693	811
694	811
695	812
695	813
696	812
697	812
698	813
698	814
699	815
699	816
700	816
701	817
702	818
703	819
703	820
704	821
705	822
706	822
707	822
708	823
708	824
708	825
709	826
709	827
710	828
711	829
711	830
712	831
713	832
713	833
714	834
715	834
716	835
716	836
717	836
718	837
718	838
719	838
720	839
720	840
721	840
722	841
722	842
723	843
724	844
724	845
725	845
726	846
726	847
726	848
727	848
728	849
728	850
729	849
730	850
730	851
731	852
732	853
733	854
734	855
734	856
735	857
736	858
737	859
738	860
739	861
740	862
740	863
741	863
742	864
743	865
744	866
745	866
746	867
747	868
748	868
749	869
750	869
751	870
752	871
753	872
754	872
755	873
756	874
757	875
758	876
759	877
760	877
761	878
762	879
763	880
764	881
765	882
765	883
766	883
767	884
768	884
769	884
770	885
770	886
770	887
770	888
771	889
772	889
773	890
773	891
774	891
775	892
776	893
776	894
777	895
778	896
779	896
780	896
781	896
782	897
782	898
783	898
784	899
784	900
785	900
786	901
786	902
787	902
788	903
788	904
789	905
790	906
791	907
792	908
793	909
793	910
794	909
795	909
796	910
796	911
796	912
797	912
798	913
799	914
799	915
800	916
801	917
802	917
803	918
803	919
804	919
805	919
806	920
807	921
807	922
807	923
808	923
809	924
809	925
810	925
811	926
812	927
813	928
814	928
815	929
816	930
817	930
818	930
819	930
820	931
820	932
820	933
821	934
822	934
823	935
823	936
824	936
825	937
825	938
826	937
827	938
828	938
829	939
829	940
829	941
829	942
830	942
831	943
831	944
832	945
833	946
834	947
834	948
835	949
835	950
836	950
837	951
837	952
837	953
838	954
839	955
839	956
840	956
841	957
841	958
841	959
842	960
843	961
844	961
845	961
846	961
847	962
848	961
849	961
850	960
850	959
850	958
851	957
852	957
852	956
852	955
853	954
854	954
855	954
856	954
857	954
858	953
859	953
860	953
861	954
861	955
861	956
861	957
862	958
863	959
864	959
865	960
865	961
866	961
867	961
868	962
868	963
869	963
870	964
870	965
871	965
872	965
873	966
873	967
874	968
875	968
876	969
877	969
878	970
879	970
880	971
881	972
882	972
883	972
884	973
885	974
886	974
887	975
888	975
889	976
890	976
891	976
892	976
893	976
894	977
895	978
896	978
897	978
898	979
899	979
900	979
901	980
902	980
903	981
904	981
905	982
906	982
907	982
908	983
909	983
910	984
911	984
912	985
913	985
914	985
915	986
916	986
917	987
918	988
919	988
920	988
921	989
922	989
923	989
924	989
925	989
926	990
927	990
928	990
929	991
930	991
931	991
932	992
933	992
934	992
935	993
936	993
937	994
938	994
939	995
940	995
941	995
942	995
943	995
944	996
944	997
945	997
946	998
947	998
948	998
949	999
950	999
951	999
952	1000
953	1001
954	1001
955	1001
956	1001
957	1001
958	1002
959	1003
960	1003
961	1004
962	1004
963	1005
964	1006
965	1006
966	1006
967	1007
968	1007
969	1007
970	1007
971	1006
972	1006
972	1005
973	1004
974	1003
974	1002
974	1001
974	1000
974	999
